RECORD_ID,TIMESTAMP,SUBSCRIBER_ID,USERNAME,MSISDN,IMSI,SOURCE_PRIVATE_IP,SOURCE_PRIVATE_PORT,SOURCE_PUBLIC_IP,SOURCE_PUBLIC_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PROVIDER_NAME,ACCESS_TYPE
IPD-SUB-447094,2026-05-25T18:14:29.451178,SUB-000079,steinfrank,+918140232785,N/A (BROADBAND),192.168.1.177,53140,115.110.165.56,17326,157.240.16.53,443,TCP,20528005,123076824,Hathway,BROADBAND
IPD-SUB-386836,2026-05-25T18:17:08.451178,SUB-000046,mahoneyfrank,+918221902139,N/A (BROADBAND),192.168.1.223,56827,49.207.13.243,12359,157.240.13.35,443,TCP,298867367,1253441030,ACT Fibernet,BROADBAND
IPD-SUB-677757,2026-05-25T18:22:49.451178,SUB-000056,saraharroyo,+918829871099,N/A (BROADBAND),192.168.1.223,57006,103.142.20.205,45782,157.240.13.35,443,TCP,7362968,48907875,Tata Play Fiber,BROADBAND
IPD-SUB-655368,2026-05-25T18:23:23.451178,SUB-000059,kristine26,+916678634340,N/A (BROADBAND),192.168.1.34,61849,115.110.124.231,32991,23.212.248.51,443,TCP,35457128,727339080,Hathway,BROADBAND
IPD-SUB-687557,2026-05-25T18:22:42.451178,SUB-000024,shawn08,+919936351080,N/A (BROADBAND),192.168.1.112,52029,122.160.150.158,3078,157.240.16.53,443,TCP,165895397,963767095,Hathway,BROADBAND
IPD-SUB-542646,2026-05-25T18:19:03.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.178,63812,103.241.1.255,34730,8.8.8.8,53,UDP,270640243,1614338954,ACT Fibernet,BROADBAND
IPD-SUB-935054,2026-05-25T18:26:09.451178,SUB-000068,cruzjanice,+916904522290,405458210130311,100.119.8.248,51081,106.192.196.176,32946,157.240.13.35,443,TCP,14134850,102160197,Airtel,CELLULAR
IPD-SUB-929115,2026-05-25T18:22:08.451178,SUB-000065,christopherryan,+918770252737,N/A (BROADBAND),192.168.1.142,57133,122.160.103.192,46062,157.240.13.35,443,TCP,12235436,85122234,Hathway,BROADBAND
IPD-SUB-631576,2026-05-25T18:27:55.451178,SUB-000042,howardjeremy,+917276592488,N/A (BROADBAND),192.168.1.202,53264,103.241.0.230,43115,31.13.88.49,443,TCP,20288849,94243183,ACT Fibernet,BROADBAND
IPD-SUB-426509,2026-05-25T18:24:32.451178,SUB-000096,fitzpatrickmichael,+916214147419,N/A (BROADBAND),192.168.1.30,60683,49.204.112.2,18313,142.250.190.46,443,TCP,61209519,1469350906,ACT Fibernet,BROADBAND
IPD-SUB-125708,2026-05-25T18:17:40.451178,SUB-000087,millerherbert,+919929356932,405840495948874,100.127.47.232,64945,49.36.7.221,45418,157.240.16.53,443,TCP,31741507,149183666,Jio,CELLULAR
IPD-SUB-110622,2026-05-25T18:41:58.451178,SUB-000081,egilbert,+917007647892,N/A (BROADBAND),192.168.1.144,53176,49.206.140.190,11260,103.14.161.45,443,TCP,686068378,996271887,ACT Fibernet,BROADBAND
IPD-SUB-663401,2026-05-25T18:32:40.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.104,50442,103.241.3.86,43955,157.240.16.53,443,TCP,50638154,407473269,ACT Fibernet,BROADBAND
IPD-SUB-759226,2026-05-25T18:33:32.451178,SUB-000086,gregory57,+919326630684,405188212929855,100.119.227.186,54638,27.57.9.229,44647,103.14.161.45,443,TCP,20874932,27896635,Vodafone Idea,CELLULAR
IPD-SUB-510117,2026-05-25T18:34:57.451178,SUB-000046,mahoneyfrank,+918221902139,N/A (BROADBAND),192.168.1.44,57036,103.241.1.212,25824,172.217.16.142,443,TCP,112882377,1384064140,ACT Fibernet,BROADBAND
IPD-SUB-423249,2026-05-25T18:43:11.451178,SUB-000054,jennifer51,+917089106615,N/A (BROADBAND),192.168.1.36,58750,49.204.102.65,7180,172.217.16.142,443,TCP,62330050,817933380,ACT Fibernet,BROADBAND
IPD-SUB-167557,2026-05-25T18:43:37.451178,SUB-000023,jamesdeanna,+918747563560,N/A (BROADBAND),192.168.1.144,51909,122.160.90.214,26623,103.14.161.45,443,TCP,120809503,87136163,Hathway,BROADBAND
IPD-SUB-178780,2026-05-25T18:35:51.451178,SUB-000048,jarvisdean,+916010506738,405184288056513,100.77.82.198,57664,27.59.86.243,42477,31.13.88.49,443,TCP,117156095,796473554,Vodafone Idea,CELLULAR
IPD-SUB-681764,2026-05-25T18:44:12.451178,SUB-000095,latashadyer,+917499589805,N/A (BROADBAND),192.168.1.210,59372,49.204.179.96,35678,157.240.16.53,443,TCP,76257300,540231531,ACT Fibernet,BROADBAND
IPD-SUB-548662,2026-05-25T18:37:44.451178,SUB-000008,michaeljackson,+917820984601,405189034500367,100.115.222.52,60072,27.56.246.181,45661,142.250.190.46,443,TCP,8579386,196151679,Vodafone Idea,CELLULAR
IPD-SUB-808728,2026-05-25T19:00:48.451178,SUB-000003,gutierrezlucas,+917228953943,N/A (BROADBAND),192.168.1.174,56931,122.160.214.249,33582,157.240.16.53,443,TCP,17260458,155295537,Hathway,BROADBAND
IPD-SUB-837581,2026-05-25T18:49:38.451178,SUB-000054,jennifer51,+917089106615,N/A (BROADBAND),192.168.1.210,61241,49.206.47.92,40984,103.14.161.45,443,TCP,761573209,776125697,ACT Fibernet,BROADBAND
IPD-SUB-163711,2026-05-25T18:59:09.451178,SUB-000023,jamesdeanna,+918747563560,N/A (BROADBAND),192.168.1.169,61205,115.110.87.201,35356,23.212.248.60,443,TCP,10029866,140845689,Hathway,BROADBAND
IPD-SUB-627049,2026-05-25T18:51:46.451178,SUB-000086,gregory57,+919326630684,405188212929855,100.119.227.186,49805,27.59.110.84,35881,31.13.88.49,443,TCP,13886891,90907427,Vodafone Idea,CELLULAR
IPD-SUB-334056,2026-05-25T18:49:58.451178,SUB-000057,jenniferweaver,+919006057141,N/A (BROADBAND),192.168.1.61,53339,103.241.0.179,6859,103.14.161.45,443,TCP,56305331,62010509,ACT Fibernet,BROADBAND
IPD-SUB-317294,2026-05-25T18:56:41.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.22,63090,103.241.0.127,14228,103.14.161.45,443,TCP,124311044,105668099,ACT Fibernet,BROADBAND
IPD-SUB-408287,2026-05-25T18:47:19.451178,SUB-000059,kristine26,+916678634340,N/A (BROADBAND),192.168.1.117,61435,115.110.77.54,46479,23.212.248.51,443,TCP,31229982,955834775,Hathway,BROADBAND
IPD-SUB-662617,2026-05-25T18:57:48.451178,SUB-000096,fitzpatrickmichael,+916214147419,N/A (BROADBAND),192.168.1.44,54187,103.241.2.61,30123,157.240.16.53,443,TCP,96619374,677284977,ACT Fibernet,BROADBAND
IPD-SUB-585845,2026-05-25T18:56:57.451178,SUB-000015,melissahaynes,+919204600776,405457573697035,100.73.229.53,52393,223.176.76.11,26817,157.240.23.174,443,TCP,151575417,1124707202,Airtel,CELLULAR
IPD-SUB-609773,2026-05-25T18:54:24.451178,SUB-000098,tbuckley,+919069273877,405456235986950,100.94.107.101,64065,223.178.185.106,36249,157.240.23.174,443,TCP,9565773,51806799,Airtel,CELLULAR
IPD-SUB-490513,2026-05-25T19:04:24.451178,SUB-000090,swalls,+918785362517,N/A (BROADBAND),192.168.1.183,52001,49.204.195.74,10552,157.240.16.53,443,TCP,180592454,1042264740,ACT Fibernet,BROADBAND
IPD-SUB-664938,2026-05-25T19:16:12.451178,SUB-000095,latashadyer,+917499589805,N/A (BROADBAND),192.168.1.83,50059,103.241.3.17,16244,157.240.16.53,443,TCP,337815567,1481176095,ACT Fibernet,BROADBAND
IPD-SUB-159089,2026-05-25T19:15:30.451178,SUB-000071,smiththomas,+919528192376,N/A (BROADBAND),192.168.1.99,62040,103.142.21.166,20098,31.13.88.49,443,TCP,26873311,120830610,Tata Play Fiber,BROADBAND
IPD-SUB-455116,2026-05-25T19:05:42.451178,SUB-000079,steinfrank,+918140232785,N/A (BROADBAND),192.168.1.135,50413,122.160.216.246,34555,157.240.16.53,443,TCP,6255304,29182678,Hathway,BROADBAND
IPD-SUB-868376,2026-05-25T19:16:18.451178,SUB-000061,josephpowers,+917664589287,405071689858824,100.114.120.24,54972,117.196.231.189,32810,172.217.16.142,443,TCP,5995928,107452207,BSNL,CELLULAR
IPD-SUB-798271,2026-05-25T19:07:32.451178,SUB-000039,ipham,+917551359328,N/A (BROADBAND),192.168.1.136,62606,49.206.209.252,38526,23.212.248.51,443,TCP,9200183,150594295,ACT Fibernet,BROADBAND
IPD-SUB-943317,2026-05-25T19:04:35.451178,SUB-000021,cainjacob,+916979618151,N/A (BROADBAND),192.168.1.94,52304,49.207.208.255,26621,157.240.16.53,443,TCP,15849522,110649612,ACT Fibernet,BROADBAND
IPD-SUB-924234,2026-05-25T19:10:15.451178,SUB-000062,jacquelineshaw,+917552240168,N/A (BROADBAND),192.168.1.39,52483,103.142.20.119,49088,172.217.16.142,443,TCP,103291554,1974443842,Tata Play Fiber,BROADBAND
IPD-SUB-798829,2026-05-25T19:11:07.451178,SUB-000077,cedwards,+919319939549,N/A (BROADBAND),192.168.1.95,50938,103.85.206.132,17345,172.217.16.142,443,TCP,4047248,50095356,Tata Play Fiber,BROADBAND
IPD-SUB-884534,2026-05-25T19:07:31.451178,SUB-000013,christopher07,+919142197428,N/A (BROADBAND),192.168.1.19,65036,122.160.96.41,37267,157.240.23.174,443,TCP,3127115,22381493,Hathway,BROADBAND
IPD-SUB-501431,2026-05-25T19:06:17.451178,SUB-000096,fitzpatrickmichael,+916214147419,N/A (BROADBAND),192.168.1.243,62284,49.206.225.178,38160,31.13.88.49,443,TCP,187901094,1259687042,ACT Fibernet,BROADBAND
IPD-SUB-768780,2026-05-25T19:02:52.451178,SUB-000065,christopherryan,+918770252737,N/A (BROADBAND),192.168.1.253,59409,122.160.75.140,49121,157.240.16.53,443,TCP,7668096,41537291,Hathway,BROADBAND
IPD-SUB-997864,2026-05-25T19:21:58.451178,SUB-000067,brandon70,+917561403846,405072084321586,100.91.91.108,59767,210.212.214.71,23537,23.212.248.51,443,TCP,6302955,170962335,BSNL,CELLULAR
IPD-SUB-287135,2026-05-25T19:16:59.451178,SUB-000054,jennifer51,+917089106615,N/A (BROADBAND),192.168.1.196,64308,49.205.78.17,11982,172.217.16.142,443,TCP,86380321,1706363367,ACT Fibernet,BROADBAND
IPD-SUB-881979,2026-05-25T19:30:23.451178,SUB-000003,gutierrezlucas,+917228953943,N/A (BROADBAND),192.168.1.248,55359,122.160.5.164,13216,23.212.248.60,443,TCP,9878642,136585777,Hathway,BROADBAND
IPD-SUB-460321,2026-05-25T19:21:02.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.30,63926,103.241.3.3,3431,172.217.16.142,443,TCP,23898261,565051774,ACT Fibernet,BROADBAND
IPD-SUB-790808,2026-05-25T19:25:29.451178,SUB-000056,saraharroyo,+918829871099,N/A (BROADBAND),192.168.1.26,54032,103.142.22.155,1516,157.240.13.35,443,TCP,9722117,53255874,Tata Play Fiber,BROADBAND
IPD-SUB-519563,2026-05-25T19:19:03.451178,SUB-000048,jarvisdean,+916010506738,405184288056513,100.77.82.198,61808,150.129.94.21,12778,172.217.16.142,443,TCP,17506161,264971518,Vodafone Idea,CELLULAR
IPD-SUB-473837,2026-05-25T19:17:54.451178,SUB-000059,kristine26,+916678634340,N/A (BROADBAND),192.168.1.221,60837,122.160.218.31,11436,142.250.190.46,443,TCP,122609761,1611780664,Hathway,BROADBAND
IPD-SUB-157173,2026-05-25T19:23:17.451178,SUB-000022,charles55,+919819755736,405451946439526,100.124.168.224,57847,223.180.20.75,15424,103.14.161.45,443,TCP,71842442,63890054,Airtel,CELLULAR
IPD-SUB-607497,2026-05-25T19:27:27.451178,SUB-000051,jlucas,+917895494009,N/A (BROADBAND),192.168.1.253,57555,103.142.21.93,21271,103.14.161.45,443,TCP,74835813,84778514,Tata Play Fiber,BROADBAND
IPD-SUB-665673,2026-05-25T19:17:19.451178,SUB-000038,michelle88,+916656933137,N/A (BROADBAND),192.168.1.104,55045,115.110.46.7,21543,157.240.23.174,443,TCP,195774342,1129620516,Hathway,BROADBAND
IPD-SUB-241299,2026-05-25T19:27:22.451178,SUB-000045,cassandra03,+916959580968,405182580077129,100.70.23.84,53584,150.129.64.149,31444,8.8.8.8,53,UDP,16358940,69450220,Vodafone Idea,CELLULAR
IPD-SUB-499148,2026-05-25T19:38:35.451178,SUB-000041,vhall,+918848792320,405452716129788,100.72.105.13,60162,223.178.130.43,47623,31.13.88.49,443,TCP,18094671,113920851,Airtel,CELLULAR
IPD-SUB-542860,2026-05-25T19:34:13.451178,SUB-000036,samantha74,+917685212470,405840913768119,100.69.156.246,53194,49.35.111.110,32156,157.240.23.174,443,TCP,4955006,24535639,Jio,CELLULAR
IPD-SUB-649422,2026-05-25T19:38:42.451178,SUB-000059,kristine26,+916678634340,N/A (BROADBAND),192.168.1.116,61284,115.110.130.87,3862,172.217.16.142,443,TCP,31574949,429100875,Hathway,BROADBAND
IPD-SUB-586828,2026-05-25T19:44:55.451178,SUB-000053,howardmichelle,+917590996624,N/A (BROADBAND),192.168.1.162,56900,122.160.149.172,15907,31.13.88.49,443,TCP,12204370,88762859,Hathway,BROADBAND
IPD-SUB-937267,2026-05-25T19:43:18.451178,SUB-000025,ddawson,+919055580641,405840833430840,100.96.93.58,49923,49.33.106.237,48387,31.13.88.49,443,TCP,14370626,65766022,Jio,CELLULAR
IPD-SUB-429770,2026-05-25T19:32:36.451178,SUB-000034,collinschristopher,+918599944473,N/A (BROADBAND),192.168.1.186,58572,103.142.20.36,23606,157.240.16.53,443,TCP,13409866,56409109,Tata Play Fiber,BROADBAND
IPD-SUB-935213,2026-05-25T19:32:18.451178,SUB-000071,smiththomas,+919528192376,N/A (BROADBAND),192.168.1.59,56364,103.85.205.14,8246,157.240.13.35,443,TCP,24440440,114759631,Tata Play Fiber,BROADBAND
IPD-SUB-366399,2026-05-25T19:32:41.451178,SUB-000017,baileysteven,+916364937963,405186741986270,100.103.76.177,54060,27.56.28.180,27822,157.240.16.53,443,TCP,243823350,1063200820,Vodafone Idea,CELLULAR
IPD-SUB-310044,2026-05-25T19:39:17.451178,SUB-000095,latashadyer,+917499589805,N/A (BROADBAND),192.168.1.96,60790,49.207.27.131,28248,157.240.13.35,443,TCP,154812890,834148338,ACT Fibernet,BROADBAND
IPD-SUB-290334,2026-05-25T19:58:19.451178,SUB-000095,latashadyer,+917499589805,N/A (BROADBAND),192.168.1.186,58302,103.241.0.208,15145,157.240.23.174,443,TCP,249526498,1283539207,ACT Fibernet,BROADBAND
IPD-SUB-808149,2026-05-25T19:50:02.451178,SUB-000066,savannaholiver,+919730116907,N/A (BROADBAND),192.168.1.246,64850,122.160.209.147,31239,23.212.248.51,443,TCP,56821364,1043587507,Hathway,BROADBAND
IPD-SUB-138106,2026-05-25T19:51:12.451178,SUB-000100,hollymartinez,+918179913308,405182613830461,100.88.116.64,62474,150.129.201.254,37256,8.8.4.4,53,UDP,32418403,155695869,Vodafone Idea,CELLULAR
IPD-SUB-451412,2026-05-25T19:54:17.451178,SUB-000061,josephpowers,+917664589287,405071689858824,100.114.120.24,61768,210.212.198.228,30947,31.13.88.49,443,TCP,4608013,20864639,BSNL,CELLULAR
IPD-SUB-617434,2026-05-25T19:48:02.451178,SUB-000009,montoyamichelle,+916728175810,N/A (BROADBAND),192.168.1.8,52790,103.241.3.175,18214,172.217.16.142,443,TCP,470456,5947304,ACT Fibernet,BROADBAND
IPD-SUB-326774,2026-05-25T19:57:24.451178,SUB-000026,danielfarmer,+919980189677,405840707354890,100.112.42.33,50508,49.45.156.171,43933,142.250.190.46,443,TCP,2583369,61604871,Jio,CELLULAR
IPD-SUB-972122,2026-05-25T19:50:48.451178,SUB-000075,robertbaker,+917142018505,405185816675843,100.92.114.232,58920,150.129.62.212,35807,31.13.88.49,443,TCP,254197552,1374378375,Vodafone Idea,CELLULAR
IPD-SUB-851727,2026-05-25T19:55:12.451178,SUB-000004,richardsoncurtis,+917790237353,405455912418153,100.89.166.79,56459,106.197.4.36,18465,157.240.16.53,443,TCP,1712189,6982030,Airtel,CELLULAR
IPD-SUB-719162,2026-05-25T19:55:38.451178,SUB-000053,howardmichelle,+917590996624,N/A (BROADBAND),192.168.1.54,55157,115.110.70.242,40258,157.240.16.53,443,TCP,28865212,125899786,Hathway,BROADBAND
IPD-SUB-669377,2026-05-25T19:55:48.451178,SUB-000048,jarvisdean,+916010506738,405184288056513,100.77.82.198,65496,150.129.39.218,21565,172.217.16.142,443,TCP,78698001,1742987559,Vodafone Idea,CELLULAR
IPD-SUB-509062,2026-05-25T19:48:59.451178,SUB-000073,patriciarosario,+917819615715,405185670254691,100.119.234.204,56549,150.129.197.99,24558,157.240.13.35,443,TCP,40001005,166077358,Vodafone Idea,CELLULAR
IPD-SUB-252034,2026-05-25T20:14:31.451178,SUB-000046,mahoneyfrank,+918221902139,N/A (BROADBAND),192.168.1.118,59122,49.206.128.39,36870,172.217.16.142,443,TCP,71810341,1467109273,ACT Fibernet,BROADBAND
IPD-SUB-377516,2026-05-25T20:10:15.451178,SUB-000081,egilbert,+917007647892,N/A (BROADBAND),192.168.1.49,51926,103.241.2.161,14586,157.240.16.53,443,TCP,156201306,879592921,ACT Fibernet,BROADBAND
IPD-SUB-316887,2026-05-25T20:04:22.451178,SUB-000065,christopherryan,+918770252737,N/A (BROADBAND),192.168.1.52,59828,115.110.126.90,26064,8.8.4.4,53,UDP,16976436,92024177,Hathway,BROADBAND
IPD-SUB-683004,2026-05-25T20:11:28.451178,SUB-000086,gregory57,+919326630684,405188212929855,100.119.227.186,56254,27.56.236.63,1478,8.8.8.8,53,UDP,10293060,41546241,Vodafone Idea,CELLULAR
IPD-SUB-531441,2026-05-25T20:09:28.451178,SUB-000068,cruzjanice,+916904522290,405458210130311,100.119.8.248,54609,223.179.231.158,22319,103.14.161.45,443,TCP,94631714,103737363,Airtel,CELLULAR
IPD-SUB-606785,2026-05-25T20:13:57.451178,SUB-000008,michaeljackson,+917820984601,405189034500367,100.115.222.52,56754,150.129.162.132,45831,142.250.190.46,443,TCP,48832763,856242536,Vodafone Idea,CELLULAR
IPD-SUB-478438,2026-05-25T20:11:56.451178,SUB-000071,smiththomas,+919528192376,N/A (BROADBAND),192.168.1.33,55719,103.85.204.230,24851,103.14.161.45,443,TCP,43320157,41854977,Tata Play Fiber,BROADBAND
IPD-SUB-180930,2026-05-25T20:27:41.451178,SUB-000008,michaeljackson,+917820984601,405189034500367,100.115.222.52,50789,150.129.72.158,11467,31.13.88.49,443,TCP,70529419,409394220,Vodafone Idea,CELLULAR
IPD-SUB-799937,2026-05-25T20:31:02.451178,SUB-000100,hollymartinez,+918179913308,405182613830461,100.88.116.64,62417,150.129.133.251,31339,172.217.16.142,443,TCP,7919569,106358480,Vodafone Idea,CELLULAR
IPD-SUB-979873,2026-05-25T20:31:31.451178,SUB-000042,howardjeremy,+917276592488,N/A (BROADBAND),192.168.1.217,63859,49.205.77.94,35988,142.250.190.46,443,TCP,7442878,168790155,ACT Fibernet,BROADBAND
IPD-SUB-522959,2026-05-25T20:21:54.451178,SUB-000038,michelle88,+916656933137,N/A (BROADBAND),192.168.1.39,58909,115.110.39.30,36872,157.240.23.174,443,TCP,30843900,242574160,Hathway,BROADBAND
IPD-SUB-397677,2026-05-25T20:26:17.451178,SUB-000017,baileysteven,+916364937963,405186741986270,100.103.76.177,53729,27.59.167.206,17401,157.240.13.35,443,TCP,241926349,1026472543,Vodafone Idea,CELLULAR
IPD-SUB-913693,2026-05-25T20:24:57.451178,SUB-000081,egilbert,+917007647892,N/A (BROADBAND),192.168.1.163,49603,49.205.209.95,45346,157.240.13.35,443,TCP,326122292,1519093183,ACT Fibernet,BROADBAND
IPD-SUB-357019,2026-05-25T20:20:33.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.185,59652,49.205.177.194,16829,31.13.88.49,443,TCP,106407906,644024800,ACT Fibernet,BROADBAND
IPD-SUB-341924,2026-05-25T20:22:08.451178,SUB-000065,christopherryan,+918770252737,N/A (BROADBAND),192.168.1.226,53952,122.160.178.44,46681,142.250.190.46,443,TCP,1214094,17553359,Hathway,BROADBAND
IPD-SUB-131788,2026-05-25T20:31:17.451178,SUB-000023,jamesdeanna,+918747563560,N/A (BROADBAND),192.168.1.212,51179,122.160.107.150,18944,142.250.190.46,443,TCP,833283,11847254,Hathway,BROADBAND
IPD-SUB-308308,2026-05-25T20:30:22.451178,SUB-000060,levans,+917104001886,N/A (BROADBAND),192.168.1.130,60057,103.85.206.107,23280,157.240.13.35,443,TCP,23609338,165906874,Tata Play Fiber,BROADBAND
IPD-SUB-530437,2026-05-25T20:38:17.451178,SUB-000066,savannaholiver,+919730116907,N/A (BROADBAND),192.168.1.176,60633,115.110.207.54,35405,31.13.88.49,443,TCP,177485281,1378700774,Hathway,BROADBAND
IPD-SUB-656734,2026-05-25T20:44:11.451178,SUB-000045,cassandra03,+916959580968,405182580077129,100.70.23.84,63190,27.57.29.64,10417,103.14.161.45,443,TCP,91096030,79710922,Vodafone Idea,CELLULAR
IPD-SUB-605231,2026-05-25T20:35:07.451178,SUB-000008,michaeljackson,+917820984601,405189034500367,100.115.222.52,63378,150.129.45.77,14690,142.250.190.46,443,TCP,88968076,1815561153,Vodafone Idea,CELLULAR
IPD-SUB-900980,2026-05-25T20:38:25.451178,SUB-000029,gibsonclaudia,+919966183441,N/A (BROADBAND),192.168.1.177,53923,103.142.22.207,24618,31.13.88.49,443,TCP,2465889,14808764,Tata Play Fiber,BROADBAND
IPD-SUB-839579,2026-05-25T20:43:47.451178,SUB-000079,steinfrank,+918140232785,N/A (BROADBAND),192.168.1.80,63647,122.160.144.223,37691,157.240.23.174,443,TCP,26163581,132497905,Hathway,BROADBAND
IPD-SUB-108161,2026-05-25T20:57:31.451178,SUB-000078,katelyngreene,+916833418890,N/A (BROADBAND),192.168.1.191,57351,103.142.21.212,46695,142.250.190.46,443,TCP,817186,10867431,Tata Play Fiber,BROADBAND
IPD-SUB-257429,2026-05-25T20:57:14.451178,SUB-000094,melissarogers,+916137784956,N/A (BROADBAND),192.168.1.117,52312,49.207.229.82,25346,142.250.190.46,443,TCP,73032139,1278919133,ACT Fibernet,BROADBAND
IPD-SUB-116033,2026-05-25T20:50:54.451178,SUB-000039,ipham,+917551359328,N/A (BROADBAND),192.168.1.30,55805,49.204.176.221,34299,31.13.88.49,443,TCP,22523561,105922165,ACT Fibernet,BROADBAND
IPD-SUB-248894,2026-05-25T20:51:41.451178,SUB-000015,melissahaynes,+919204600776,405457573697035,100.73.229.53,52517,106.198.145.146,22562,103.14.161.45,443,TCP,223724348,218793993,Airtel,CELLULAR
IPD-SUB-517593,2026-05-25T20:46:38.451178,SUB-000053,howardmichelle,+917590996624,N/A (BROADBAND),192.168.1.172,64047,115.110.31.226,19950,31.13.88.49,443,TCP,2745463,11195898,Hathway,BROADBAND
IPD-SUB-231308,2026-05-25T20:59:56.451178,SUB-000083,jason31,+918550653630,N/A (BROADBAND),192.168.1.220,53116,49.204.208.61,42499,157.240.23.174,443,TCP,29134258,145445331,ACT Fibernet,BROADBAND
IPD-SUB-357073,2026-05-25T20:55:46.451178,SUB-000036,samantha74,+917685212470,405840913768119,100.69.156.246,52633,49.34.31.128,38517,157.240.13.35,443,TCP,2809552,14966148,Jio,CELLULAR
IPD-SUB-252695,2026-05-25T20:52:54.451178,SUB-000044,williamsgregory,+918839090468,N/A (BROADBAND),192.168.1.127,52375,115.110.1.235,27079,142.250.190.46,443,TCP,4718894,63198017,Hathway,BROADBAND
IPD-SUB-536433,2026-05-25T20:52:55.451178,SUB-000067,brandon70,+917561403846,405072084321586,100.91.91.108,59048,210.212.155.245,32110,8.8.8.8,53,UDP,12017570,61460447,BSNL,CELLULAR
IPD-SUB-350039,2026-05-25T21:00:40.451178,SUB-000001,victoria30,+916424077695,N/A (BROADBAND),192.168.1.175,52656,122.160.25.76,32938,31.13.88.49,443,TCP,4646200,20299669,Hathway,BROADBAND
IPD-SUB-318745,2026-05-25T21:12:54.451178,SUB-000017,baileysteven,+916364937963,405186741986270,100.103.76.177,60774,150.129.188.171,22550,23.212.248.51,443,TCP,9488750,173652286,Vodafone Idea,CELLULAR
IPD-SUB-472248,2026-05-25T21:05:56.451178,SUB-000074,ryanashley,+917766469204,N/A (BROADBAND),192.168.1.227,61198,49.206.153.159,7567,172.217.16.142,443,TCP,48200520,855735685,ACT Fibernet,BROADBAND
IPD-SUB-990013,2026-05-25T21:04:43.451178,SUB-000010,cliu,+919870368390,405840606862667,100.113.254.32,52876,49.43.207.109,31542,31.13.88.49,443,TCP,16588033,104485907,Jio,CELLULAR
IPD-SUB-400126,2026-05-25T21:03:52.451178,SUB-000005,wwebster,+917694107918,N/A (BROADBAND),192.168.1.193,56664,49.204.28.233,28387,172.217.16.142,443,TCP,18187298,550155515,ACT Fibernet,BROADBAND
IPD-SUB-557974,2026-05-25T21:15:48.451178,SUB-000048,jarvisdean,+916010506738,405184288056513,100.77.82.198,58094,27.59.243.180,15671,172.217.16.142,443,TCP,22839126,339894223,Vodafone Idea,CELLULAR
IPD-SUB-132644,2026-05-25T21:06:16.451178,SUB-000081,egilbert,+917007647892,N/A (BROADBAND),192.168.1.70,58116,49.207.18.11,14353,31.13.88.49,443,TCP,238905317,1198121527,ACT Fibernet,BROADBAND
IPD-SUB-977806,2026-05-25T21:09:35.451178,SUB-000067,brandon70,+917561403846,405072084321586,100.91.91.108,59341,210.212.0.193,42775,142.250.190.46,443,TCP,9091840,129596296,BSNL,CELLULAR
IPD-SUB-249569,2026-05-25T21:06:48.451178,SUB-000093,maryharper,+918502435585,N/A (BROADBAND),192.168.1.6,62998,115.110.179.110,4277,157.240.16.53,443,TCP,195897115,1551403978,Hathway,BROADBAND
IPD-SUB-175008,2026-05-25T21:15:12.451178,SUB-000027,christineoconnor,+917604216150,N/A (BROADBAND),192.168.1.127,54634,103.241.3.252,8143,31.13.88.49,443,TCP,173859149,1395557311,ACT Fibernet,BROADBAND
IPD-SUB-121214,2026-05-25T21:10:04.451178,SUB-000054,jennifer51,+917089106615,N/A (BROADBAND),192.168.1.41,61728,49.206.249.72,15874,172.217.16.142,443,TCP,40322766,504940835,ACT Fibernet,BROADBAND
IPD-SUB-421851,2026-05-25T21:12:58.451178,SUB-000046,mahoneyfrank,+918221902139,N/A (BROADBAND),192.168.1.58,64988,49.204.240.214,23674,31.13.88.49,443,TCP,326107923,1496442978,ACT Fibernet,BROADBAND
IPD-SUB-828004,2026-05-25T21:04:36.451178,SUB-000084,thowell,+918736292116,405840800206875,100.66.175.118,55719,204.176.4.215,17372,23.212.248.51,443,TCP,29574238,493912364,Jio,CELLULAR
IPD-SUB-104815,2026-05-25T21:19:50.451178,SUB-000028,nancy52,+916309679899,405452267672852,100.107.45.187,57782,223.183.101.233,10768,172.217.16.142,443,TCP,8218783,248667390,Airtel,CELLULAR
IPD-SUB-218840,2026-05-25T21:17:02.451178,SUB-000074,ryanashley,+917766469204,N/A (BROADBAND),192.168.1.42,50918,103.241.0.80,26147,31.13.88.49,443,TCP,280108471,1200453739,ACT Fibernet,BROADBAND
IPD-SUB-830233,2026-05-25T21:18:47.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.20,50691,49.204.128.134,22073,142.250.190.46,443,TCP,43474815,1059450119,ACT Fibernet,BROADBAND
IPD-SUB-651477,2026-05-25T21:17:23.451178,SUB-000086,gregory57,+919326630684,405188212929855,100.119.227.186,65185,27.57.135.106,49059,172.217.16.142,443,TCP,10955666,141413278,Vodafone Idea,CELLULAR
